		Xaxis			Yaxis			Zaxis			
		0.470000		0.860000		8.280000		
		0.390000		0.780000		10.080000		
		-0.160000		2.200000		13.100000		
		-0.310000		2.670000		11.850000		
		-0.860000		2.590000		8.630000		
		-1.330000		2.040000		9.180000		
		-1.570000		2.240000		7.960000		
		-1.840000		1.650000		8.000000		
		-1.450000		2.200000		10.470000		
		-1.450000		1.650000		9.490000		
		-1.370000		1.570000		9.690000		
		-1.730000		1.690000		9.570000		
		-1.450000		1.530000		9.650000		
		-1.410000		2.160000		10.080000		
		-1.330000		2.080000		10.360000		
		-1.410000		1.220000		10.080000		
		-1.220000		0.470000		10.710000		
		-1.140000		0.470000		10.830000		
		-0.940000		0.900000		10.470000		
		-0.900000		0.000000		9.490000		
		-1.330000		-0.270000		8.080000		
		-0.750000		-1.290000		10.750000		
		-0.940000		0.390000		8.360000		
		-0.900000		0.550000		7.850000		
		-1.060000		-0.670000		7.960000		
		-0.980000		-1.530000		11.490000		
		-0.860000		-0.630000		10.510000		
		-0.630000		0.430000		9.770000		
		-0.940000		0.040000		9.300000		
		-1.180000		-1.490000		9.890000		
		-1.260000		-1.020000		9.340000		
		-1.370000		0.550000		7.370000		
		-0.750000		-3.300000		8.900000		
		0.430000		-0.750000		-1.260000		
		-1.960000		-1.180000		-1.960000		
		5.530000		0.310000		2.280000		
		0.670000		-0.900000		1.770000		
		-4.710000		-20.120000		30.360000		
		-0.940000		-1.100000		10.040000		
		-1.330000		-0.860000		9.530000		
		-1.260000		-0.780000		9.610000		
		-1.290000		-0.900000		9.610000		
		-1.290000		-0.900000		9.610000		
		-1.290000		-0.780000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.330000		-0.820000		9.570000		
		-1.260000		-0.860000		9.570000		
		-1.290000		-0.900000		9.570000		
		-1.290000		-0.900000		9.610000		
		-1.260000		-0.860000		9.570000		
		-1.330000		-0.820000		9.570000		
		-1.330000		-0.860000		9.650000		
		-1.330000		-0.820000		9.570000		
		-1.290000		-0.780000		9.610000		
		-1.290000		-0.900000		9.690000		
		-1.290000		-0.820000		9.570000		
		-1.290000		-0.860000		9.650000		
		-1.290000		-0.860000		9.610000		
		-1.370000		-0.820000		9.610000		
		-1.330000		-0.820000		9.570000		
		-1.330000		-0.820000		9.610000		
		-1.330000		-0.900000		9.570000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.330000		-0.860000		9.610000		
		-1.370000		-0.860000		9.730000		
		-1.290000		-0.820000		9.610000		
		-1.330000		-0.820000		9.650000		
		-1.330000		-0.860000		9.610000		
		-1.330000		-0.820000		9.570000		
		-1.260000		-0.820000		9.650000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.780000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.260000		-0.900000		9.650000		
		-1.290000		-0.900000		9.530000		
		-1.290000		-0.860000		9.650000		
		-1.330000		-0.860000		9.690000		
		-1.330000		-0.860000		9.610000		
		-1.330000		-0.820000		9.610000		
		-1.290000		-0.820000		9.610000		
		-1.330000		-0.900000		9.650000		
		-1.290000		-0.900000		9.650000		
		-1.330000		-0.900000		9.650000		
		-1.290000		-0.860000		9.530000		
		-1.290000		-0.820000		9.610000		
		-1.330000		-0.820000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.900000		9.570000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.900000		9.610000		
		-1.330000		-0.900000		9.610000		
		-1.330000		-0.860000		9.610000		
		-1.290000		-0.940000		9.530000		
		-1.330000		-0.860000		9.650000		
		-1.330000		-0.900000		9.650000		
		-1.330000		-0.860000		9.570000		
		-1.330000		-0.900000		9.650000		
		-1.260000		-0.820000		9.650000		
		-1.330000		-0.820000		9.650000		
		-1.290000		-0.900000		9.610000		
		-1.330000		-0.860000		9.570000		
		-1.330000		-0.860000		9.650000		
		-1.290000		-0.820000		9.570000		
		-1.260000		-0.900000		9.610000		
		-1.290000		-0.860000		9.610000		
		-1.260000		-0.860000		9.570000		
		-1.290000		-0.860000		9.610000		
		-1.330000		-0.860000		9.690000		
		-1.290000		-0.860000		9.610000		
		-1.290000		-0.900000		9.690000		
		-1.260000		-0.900000		9.650000		
		-1.290000		-0.860000		9.610000		
		-1.330000		-0.900000		9.690000		
